concept_id,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id,valid_start_date,valid_end_date
21118601,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1 by Maco,S,Standard,V,Valid,OMOP330293,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21138249,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 20,S,Standard,V,Valid,OMOP330297,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
21079455,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 20 by Baxter,S,Standard,V,Valid,OMOP330299,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21069682,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 20 by Maco,S,Standard,V,Valid,OMOP330298,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21118600,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection by A A H,S,Standard,V,Valid,OMOP330291,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21148118,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection by Baxter,S,Standard,V,Valid,OMOP330289,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
2907371,500 ML potassium chloride 1.5 MG/ML / sodium chloride 9 MG/ML Injection by Fresenius Kabi,S,Standard,V,Valid,OMOP5124125,Drug,RxNorm Extension,Marketed Product,1625025600000,4102376400000
21158091,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection by Maco,S,Standard,V,Valid,OMOP330288,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21099058,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven],S,Standard,V,Valid,OMOP330300,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
21118602,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven] Box of 1,S,Standard,V,Valid,OMOP330303,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21040143,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven] Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP330304,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21030303,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven] by Terumo BCT,S,Standard,V,Valid,OMOP330302,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21089139,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex],S,Standard,V,Valid,OMOP330305,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
21148119,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 1,S,Standard,V,Valid,OMOP330307,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21118603,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 15,S,Standard,V,Valid,OMOP330309,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21177586,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 15 by Fresenius,S,Standard,V,Valid,OMOP330310,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21099059,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP330308,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21177585,500 ML Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] by Fresenius,S,Standard,V,Valid,OMOP330306,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21089140,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP330311,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
21099061,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,S,Standard,V,Valid,OMOP330314,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
21099062,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 15,S,Standard,V,Valid,OMOP330316,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
21089141,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Maco,S,Standard,V,Valid,OMOP330315,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
40709140,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP4748053,Drug,RxNorm Extension,Marketed Product,1528084800000,4102376400000
21089142,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 20,S,Standard,V,Valid,OMOP330317,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
21138250,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Maco,S,Standard,V,Valid,OMOP330318,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21099060,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Maco,S,Standard,V,Valid,OMOP330313,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
40709141,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Terumo BCT,S,Standard,V,Valid,OMOP4748052,Drug,RxNorm Extension,Marketed Product,1528084800000,4102376400000
21099065,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven],S,Standard,V,Valid,OMOP330326,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
21069683,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1,S,Standard,V,Valid,OMOP330328,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21177587,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP330329,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21128379,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] by Terumo BCT,S,Standard,V,Valid,OMOP330327,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21099063,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex],S,Standard,V,Valid,OMOP330319,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
21059745,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1,S,Standard,V,Valid,OMOP330321,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21128378,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15,S,Standard,V,Valid,OMOP330324,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21099064,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius,S,Standard,V,Valid,OMOP330325,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36961786,500 ML potassium chloride 2 MG/ML / sodium chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213265,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
21079456,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP330322,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36925858,500 ML potassium chloride 2 MG/ML / sodium chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213264,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
21040144,500 ML Potassium Chloride 2 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius,S,Standard,V,Valid,OMOP330320,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36938417,500 ML potassium chloride 2 MG/ML / sodium chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius Kabi,S,Standard,V,Valid,OMOP5213263,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
40709143,500 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4748050,Drug,RxNorm Extension,Quant Clinical Drug,1528084800000,4102376400000
40709142,500 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,S,Standard,V,Valid,OMOP4748051,Drug,RxNorm Extension,Quant Clinical Box,1528084800000,4102376400000
35789347,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP2790808,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
35789493,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,S,Standard,V,Valid,OMOP2790954,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
43044131,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 10,S,Standard,V,Valid,OMOP4859139,Drug,RxNorm Extension,Quant Clinical Box,1570334400000,4102376400000
36122061,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution Box of 10 by B.Braun,S,Standard,V,Valid,OMOP5051131,Drug,RxNorm Extension,Marketed Product,1624852800000,4102376400000
43044132,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Fresenius,S,Standard,V,Valid,OMOP4859140,Drug,RxNorm Extension,Marketed Product,1570334400000,4102376400000
35789492,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 15,S,Standard,V,Valid,OMOP2790953,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
35789212,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by A A H,S,Standard,V,Valid,OMOP2790673,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35789175,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Baxter,S,Standard,V,Valid,OMOP2790636,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35789424,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Maco,S,Standard,V,Valid,OMOP2790885,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
40709144,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP4748049,Drug,RxNorm Extension,Marketed Product,1528084800000,4102376400000
35789239,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 20,S,Standard,V,Valid,OMOP2790700,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
35789423,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Baxter,S,Standard,V,Valid,OMOP2790884,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35789211,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Maco,S,Standard,V,Valid,OMOP2790672,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35789425,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by A A H,S,Standard,V,Valid,OMOP2790886,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35789213,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Baxter,S,Standard,V,Valid,OMOP2790674,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36122060,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution by B.Braun,S,Standard,V,Valid,OMOP5051130,Drug,RxNorm Extension,Marketed Product,1624852800000,4102376400000
35789329,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Maco,S,Standard,V,Valid,OMOP2790790,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
40709145,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Terumo BCT,S,Standard,V,Valid,OMOP4748048,Drug,RxNorm Extension,Marketed Product,1528084800000,4102376400000
35789157,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven],S,Standard,V,Valid,OMOP2790618,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
35789405,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1,S,Standard,V,Valid,OMOP2790866,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
35789371,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP2790832,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35789515,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] by Terumo BCT,S,Standard,V,Valid,OMOP2790976,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
2024638,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution [NACL.K40],S,Standard,V,Valid,OMOP4923223,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2024640,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution [NACL.K40] by JW,S,Standard,V,Valid,OMOP4923224,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
35789201,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex],S,Standard,V,Valid,OMOP2790662,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
35789308,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1,S,Standard,V,Valid,OMOP2790769,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
35789200,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15,S,Standard,V,Valid,OMOP2790661,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
35789422,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius,S,Standard,V,Valid,OMOP2790883,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36944201,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213268,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
35789370,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP2790831,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36947236,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213267,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
35789328,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius,S,Standard,V,Valid,OMOP2790789,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
36955290,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius Kabi,S,Standard,V,Valid,OMOP5213266,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
21069679,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection,S,Standard,V,Valid,OMOP330263,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
21177583,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1,S,Standard,V,Valid,OMOP330267,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
35415922,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 10,S,Standard,V,Valid,OMOP1149507,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
35415920,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 10 by Fresenius,S,Standard,V,Valid,OMOP1149505,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
2907366,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injection Box of 10 by Fresenius Kabi,S,Standard,V,Valid,OMOP5124121,Drug,RxNorm Extension,Marketed Product,1625025600000,4102376400000
21040141,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 15,S,Standard,V,Valid,OMOP330272,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
21128376,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1 by A A H,S,Standard,V,Valid,OMOP330271,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21079452,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1 by Baxter,S,Standard,V,Valid,OMOP330270,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21059743,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 1 by Maco,S,Standard,V,Valid,OMOP330269,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21040142,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 20,S,Standard,V,Valid,OMOP330273,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
21177584,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 20 by Baxter,S,Standard,V,Valid,OMOP330275,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21059744,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection Box of 20 by Maco,S,Standard,V,Valid,OMOP330274,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21069680,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection by A A H,S,Standard,V,Valid,OMOP330266,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21108868,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection by Baxter,S,Standard,V,Valid,OMOP330265,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
2907367,500 ML potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injection by Fresenius Kabi,S,Standard,V,Valid,OMOP5124122,Drug,RxNorm Extension,Marketed Product,1625025600000,4102376400000
21040140,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection by Maco,S,Standard,V,Valid,OMOP330264,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21128377,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven],S,Standard,V,Valid,OMOP330276,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
21158090,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven] Box of 1,S,Standard,V,Valid,OMOP330278,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21089136,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven] Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP330280,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21148116,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Intraven] by Terumo BCT,S,Standard,V,Valid,OMOP330277,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21148117,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex],S,Standard,V,Valid,OMOP330281,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
21089137,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 1,S,Standard,V,Valid,OMOP330283,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21069681,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 15,S,Standard,V,Valid,OMOP330285,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
21089138,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 15 by Fresenius,S,Standard,V,Valid,OMOP330286,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21079454,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP330284,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
21079453,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injection [Steriflex] by Fresenius,S,Standard,V,Valid,OMOP330282,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
35415777,500 ML Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Prefilled Syringe,S,Standard,V,Valid,OMOP1149362,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
